class_id,predictions_0.5,predictions_0.55,predictions_0.6,predictions_0.65,predictions_0.7,predictions_0.75,predictions_0.8,predictions_0.85,predictions_0.9,predictions_0.95
7965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7969,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8073,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8090,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8098,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
8103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8106,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
8107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8108,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
8109,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL
8110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8111,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
8112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8113,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
8114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8156,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
8174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
8179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8180,1.0,1.0,1.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
8181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8182,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL
8183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8201,-1.0,-1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8202,-1.0,-1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8210,-1.0,-1.0,-1.0,-1.0,NULL,NULL,NULL,NULL,NULL,NULL
8211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8216,-1.0,-1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8226,-1.0,-1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8244,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8264,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
8272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
8287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NULL,NULL,NULL
8290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
8292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
8300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8309,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8317,-1.0,-1.0,-1.0,-1.0,NULL,NULL,NULL,NULL,NULL,NULL
